Level,Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
36,"len",4,0.00,0.00,0.00,0.00,"builtins",
35,"setattr",4,0.00,0.00,0.00,0.00,"builtins",
34,"enum._get_mixins_",4,0.00,0.00,0.00,0.00,"enum.py",
35,"enum._find_data_type",4,0.00,0.00,0.00,0.00,"enum.py",
36,"issubclass",4,0.00,0.00,0.00,0.00,"builtins",
36,"set.add",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"set.pop",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"len",4,0.00,0.00,0.00,0.00,"builtins",
35,"issubclass",4,0.00,0.00,0.00,0.00,"builtins",
34,"enum._check_for_existing_members",4,0.00,0.00,0.00,0.00,"enum.py",
35,"issubclass",18,0.00,0.00,0.00,0.00,"builtins",
34,"enum._EnumDict.__init__",4,0.00,0.00,0.00,0.00,"enum.py",
34,"getattr",4,0.00,0.00,0.00,0.00,"builtins",
33,"enum._get_mixins_",4,0.00,0.00,0.00,0.00,"enum.py",
34,"enum._find_data_type",4,0.00,0.00,0.00,0.00,"enum.py",
35,"set.add",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
35,"set.pop",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
35,"issubclass",4,0.00,0.00,0.00,0.00,"builtins",
35,"len",4,0.00,0.00,0.00,0.00,"builtins",
34,"issubclass",4,0.00,0.00,0.00,0.00,"builtins",
33,"isinstance",42,0.00,0.00,0.00,0.00,"builtins",
33,"enum.__setattr__",4,0.00,0.00,0.00,0.00,"enum.py",
34,"mappingproxy.get",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"enum.<listcomp>",4,0.02,0.00,0.05,0.01,"enum.py",
32,"socket.<lambda>",207,0.00,0.00,0.00,0.00,"socket.py",
33,"str.isupper",207,0.00,0.00,0.00,0.00,"Unidentifiable Method",
33,"str.startswith",158,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"socket.<lambda>",209,0.00,0.00,0.00,0.00,"socket.py",
33,"str.isupper",209,0.00,0.00,0.00,0.00,"Unidentifiable Method",
33,"str.startswith",158,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"socket.<lambda>",210,0.00,0.00,0.00,0.00,"socket.py",
33,"str.isupper",210,0.00,0.00,0.00,0.00,"Unidentifiable Method",
33,"str.startswith",158,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"socket.<lambda>",208,0.00,0.00,0.00,0.00,"socket.py",
33,"str.isupper",208,0.00,0.00,0.00,0.00,"Unidentifiable Method",
33,"str.startswith",158,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"list.sort",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"enum.<lambda>",30,0.00,0.00,0.00,0.00,"enum.py",
31,"dict.update",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"enum.__setattr__",4,0.00,0.00,0.00,0.00,"enum.py",
32,"mappingproxy.get",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"vars",4,0.00,0.00,0.00,0.00,"builtins",
31,"enum.__members__",4,0.00,0.00,0.00,0.00,"enum.py",
31,"dict.items",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"__build_class__",3,0.00,0.00,0.01,0.01,"builtins",
31,"abc.__new__",1,0.00,0.00,0.01,0.00,"abc.py",
32,"type.__new__",1,0.00,0.00,0.01,0.01,"Unidentifiable Method",
32,"_abc._abc_init",1,0.00,0.00,0.00,0.00,"_abc",
31,"socket.socket",1,0.00,0.00,0.00,0.00,"socket.py",
32,"hasattr",1,0.00,0.00,0.00,0.00,"builtins",
31,"socket.SocketIO",1,0.00,0.00,0.00,0.00,"socket.py",
31,"socket._GiveupOnSendfile",1,0.00,0.00,0.00,0.00,"socket.py",
30,"os._get_exports_list",1,0.00,0.00,0.02,0.00,"os.py",
31,"dir",1,0.00,0.00,0.01,0.01,"builtins",
31,"os.<listcomp>",1,0.00,0.00,0.01,0.01,"os.py",
30,"hasattr",4,0.00,0.00,0.00,0.00,"builtins",
30,"list.append",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"getattr",3,0.00,0.00,0.00,0.00,"builtins",
30,"list.extend",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"str.startswith",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"str.lower",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
29,"email.charset (module)",1,0.15,0.00,2.19,0.03,"charset.py",
30,"<frozen importlib._find_and_load",3,0.13,0.00,0.60,0.00,"(frozen importlib._bootstrap)",
31,"<frozen importlib._find_and_load_unlocked",3,0.12,0.00,0.59,0.00,"(frozen importlib._bootstrap)",
32,"<frozen importlib._load_unlocked",3,0.12,0.00,0.55,0.00,"(frozen importlib._bootstrap)",
33,"<frozen importlib._LoaderBasics.exec_module",3,0.11,0.00,0.54,0.00,"(frozen importlib._bootstrap_external)",
34,"<frozen importlib._call_with_frames_removed",3,0.09,0.00,0.41,0.00,"(frozen importlib._bootstrap)",
35,"exec",3,0.09,0.00,0.41,0.01,"builtins",
36,"email.quoprimime (module)",1,0.06,0.00,0.90,0.02,"quoprimime.py",
37,"<frozen importlib._find_and_load",1,0.06,0.00,0.82,0.00,"(frozen importlib._bootstrap)",
38,"<frozen importlib._find_and_load_unlocked",1,0.06,0.00,0.81,0.00,"(frozen importlib._bootstrap)",
39,"<frozen importlib._load_unlocked",1,0.05,0.00,0.71,0.00,"(frozen importlib._bootstrap)",
40,"<frozen importlib._LoaderBasics.exec_module",1,0.05,0.00,0.70,0.00,"(frozen importlib._bootstrap_external)",
41,"<frozen importlib._call_with_frames_removed",1,0.03,0.00,0.38,0.00,"(frozen importlib._bootstrap)",
42,"exec",1,0.03,0.00,0.38,0.01,"builtins",
43,"string (module)",1,0.03,0.00,0.37,0.00,"string.py",
44,"string.__init_subclass__",1,0.02,0.00,0.30,0.01,"string.py",
45,"re.compile",1,0.02,0.00,0.26,0.00,"re.py",
46,"re._compile",1,0.02,0.00,0.26,0.00,"re.py",
47,"sre_compile.compile",1,0.02,0.00,0.25,0.00,"sre_compile.py",
48,"sre_parse.parse",1,0.01,0.00,0.19,0.00,"sre_parse.py",
49,"sre_parse._parse_sub",1,0.01,0.00,0.18,0.00,"sre_parse.py",
50,"sre_parse._parse",1,0.01,0.00,0.18,0.01,"sre_parse.py",
51,"sre_parse._parse_sub",1,0.01,0.00,0.16,0.00,"sre_parse.py",
52,"sre_parse._parse",4,0.01,0.00,0.04,0.01,"sre_parse.py",
53,"sre_parse.Tokenizer.get",254,0.00,0.00,0.00,0.00,"sre_parse.py",
54,"sre_parse.__next",254,0.00,0.00,0.00,0.00,"sre_parse.py",
53,"sre_parse._parse_sub",4,0.00,0.00,0.01,0.00,"sre_parse.py",
54,"sre_parse._parse",4,0.00,0.00,0.01,0.00,"sre_parse.py",
55,"sre_parse._parse_sub",2,0.00,0.00,0.02,0.00,"sre_parse.py",
56,"sre_parse._parse",2,0.00,0.00,0.02,0.01,"sre_parse.py",
57,"sre_parse._uniq",4,0.00,0.00,0.00,0.00,"sre_parse.py",
58,"type.fromkeys",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
57,"sre_parse.Tokenizer.get",26,0.00,0.00,0.00,0.00,"sre_parse.py",
58,"sre_parse.__next",26,0.00,0.00,0.00,0.00,"sre_parse.py",
57,"sre_parse.SubPattern.__getitem__",12,0.00,0.00,0.00,0.00,"sre_parse.py",
58,"isinstance",12,0.00,0.00,0.00,0.00,"builtins",
58,"sre_parse.SubPattern.__init__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
57,"sre_parse.Tokenizer.match",16,0.00,0.00,0.00,0.00,"sre_parse.py",
58,"sre_parse.__next",6,0.00,0.00,0.00,0.00,"sre_parse.py",
57,"sre_parse.Tokenizer.tell",6,0.00,0.00,0.00,0.00,"sre_parse.py",
58,"len",6,0.00,0.00,0.00,0.00,"builtins",
57,"ord",16,0.00,0.00,0.00,0.00,"builtins",
57,"sre_parse.SubPattern.append",4,0.00,0.00,0.00,0.00,"sre_parse.py",
58,"list.append",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
57,"list.append",10,0.00,0.00,0.00,0.00,"Unidentifiable Method",
57,"len",6,0.00,0.00,0.00,0.00,"builtins",
58,"sre_parse.SubPattern.__len__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
59,"len",2,0.00,0.00,0.00,0.00,"builtins",
57,"sre_parse.SubPattern.__len__",4,0.00,0.00,0.00,0.00,"sre_parse.py",
58,"len",4,0.00,0.00,0.00,0.00,"builtins",
57,"sre_parse.SubPattern.__init__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
57,"sre_parse.SubPattern.__setitem__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
56,"sre_parse.Tokenizer.tell",2,0.00,0.00,0.00,0.00,"sre_parse.py",
57,"len",2,0.00,0.00,0.00,0.00,"builtins",
56,"sre_parse.Tokenizer.match",2,0.00,0.00,0.00,0.00,"sre_parse.py",
56,"list.append",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
56,"len",2,0.00,0.00,0.00,0.00,"builtins",
55,"sre_parse._parse_flags",2,0.00,0.00,0.00,0.00,"sre_parse.py",
56,"sre_parse.Tokenizer.get",2,0.00,0.00,0.00,0.00,"sre_parse.py",
57,"sre_parse.__next",2,0.00,0.00,0.00,0.00,"sre_parse.py",
55,"sre_parse.Tokenizer.get",5,0.00,0.00,0.00,0.00,"sre_parse.py",
56,"sre_parse.__next",5,0.00,0.00,0.00,0.00,"sre_parse.py",
55,"sre_parse.Tokenizer.match",4,0.00,0.00,0.00,0.00,"sre_parse.py",
56,"sre_parse.__next",4,0.00,0.00,0.00,0.00,"sre_parse.py",
55,"len",4,0.00,0.00,0.00,0.00,"builtins",
56,"sre_parse.SubPattern.__len__",4,0.00,0.00,0.00,0.00,"sre_parse.py",
57,"len",4,0.00,0.00,0.00,0.00,"builtins",
55,"sre_parse._escape",1,0.00,0.00,0.00,0.00,"sre_parse.py",
56,"dict.get",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
56,"ord",1,0.00,0.00,0.00,0.00,"builtins",
56,"len",1,0.00,0.00,0.00,0.00,"builtins",
55,"sre_parse.SubPattern.__init__",4,0.00,0.00,0.00,0.00,"sre_parse.py",
55,"sre_parse.SubPattern.__getitem__",3,0.00,0.00,0.00,0.00,"sre_parse.py",
56,"isinstance",3,0.00,0.00,0.00,0.00,"builtins",
55,"sre_parse.SubPattern.append",3,0.00,0.00,0.00,0.00,"sre_parse.py",
56,"list.append",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
55,"sre_parse.Tokenizer.tell",2,0.00,0.00,0.00,0.00,"sre_parse.py",
56,"len",2,0.00,0.00,0.00,0.00,"builtins",
54,"sre_parse.Tokenizer.tell",4,0.00,0.00,0.00,0.00,"sre_parse.py",
55,"len",4,0.00,0.00,0.00,0.00,"builtins",
54,"sre_parse.Tokenizer.match",4,0.00,0.00,0.00,0.00,"sre_parse.py",
54,"list.append",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
54,"len",4,0.00,0.00,0.00,0.00,"builtins",
53,"sre_parse.State.closegroup",4,0.00,0.00,0.00,0.00,"sre_parse.py",
54,"sre_parse.SubPattern.getwidth",4,0.00,0.00,0.00,0.00,"sre_parse.py",
55,"sre_parse.SubPattern.getwidth",2,0.00,0.00,0.00,0.00,"sre_parse.py",
56,"sre_parse.SubPattern.getwidth",2,0.00,0.00,0.00,0.00,"sre_parse.py",
57,"min",4,0.00,0.00,0.00,0.00,"builtins",
56,"min",4,0.00,0.00,0.00,0.00,"builtins",
55,"min",8,0.00,0.00,0.00,0.00,"builtins",
53,"sre_parse.Tokenizer.getuntil",4,0.00,0.00,0.00,0.00,"sre_parse.py",
54,"sre_parse.__next",29,0.00,0.00,0.00,0.00,"sre_parse.py",
53,"sre_parse.State.opengroup",4,0.00,0.00,0.00,0.00,"sre_parse.py",
54,"sre_parse.groups",8,0.00,0.00,0.00,0.00,"sre_parse.py",
55,"len",8,0.00,0.00,0.00,0.00,"builtins",
54,"dict.get",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
54,"list.append",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
53,"sre_parse.Tokenizer.match",14,0.00,0.00,0.00,0.00,"sre_parse.py",
54,"sre_parse.__next",12,0.00,0.00,0.00,0.00,"sre_parse.py",
53,"sre_parse.SubPattern.__getitem__",6,0.00,0.00,0.00,0.00,"sre_parse.py",
54,"isinstance",6,0.00,0.00,0.00,0.00,"builtins",
53,"sre_parse.SubPattern.append",6,0.00,0.00,0.00,0.00,"sre_parse.py",
54,"list.append",6,0.00,0.00,0.00,0.00,"Unidentifiable Method",
53,"sre_parse.Tokenizer.tell",5,0.00,0.00,0.00,0.00,"sre_parse.py",
54,"len",5,0.00,0.00,0.00,0.00,"builtins",
53,"len",4,0.00,0.00,0.00,0.00,"builtins",
54,"sre_parse.SubPattern.__len__",4,0.00,0.00,0.00,0.00,"sre_parse.py",
55,"len",4,0.00,0.00,0.00,0.00,"builtins",
53,"sre_parse.SubPattern.__init__",4,0.00,0.00,0.00,0.00,"sre_parse.py",
53,"str.isidentifier",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
53,"sre_parse.Tokenizer.seek",1,0.00,0.00,0.00,0.00,"sre_parse.py",
54,"sre_parse.__next",1,0.00,0.00,0.00,0.00,"sre_parse.py",
53,"ord",2,0.00,0.00,0.00,0.00,"builtins",
52,"sre_parse.Tokenizer.match",4,0.00,0.00,0.00,0.00,"sre_parse.py",
53,"sre_parse.__next",3,0.00,0.00,0.00,0.00,"sre_parse.py",
52,"sre_parse.SubPattern.__getitem__",3,0.00,0.00,0.00,0.00,"sre_parse.py",
53,"isinstance",3,0.00,0.00,0.00,0.00,"builtins",
52,"len",2,0.00,0.00,0.00,0.00,"builtins",
53,"sre_parse.SubPattern.__len__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
54,"len",1,0.00,0.00,0.00,0.00,"builtins",
52,"sre_parse.SubPattern.__len__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
53,"len",2,0.00,0.00,0.00,0.00,"builtins",
52,"list.append",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
52,"sre_parse.SubPattern.__init__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
52,"sre_parse.SubPattern.append",1,0.00,0.00,0.00,0.00,"sre_parse.py",
53,"list.append",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
52,"sre_parse.Tokenizer.tell",1,0.00,0.00,0.00,0.00,"sre_parse.py",
53,"len",1,0.00,0.00,0.00,0.00,"builtins",
51,"sre_parse.Tokenizer.get",29,0.00,0.00,0.00,0.00,"sre_parse.py",
52,"sre_parse.__next",29,0.00,0.00,0.00,0.00,"sre_parse.py",
51,"sre_parse.SubPattern.__setitem__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
52,"sre_parse.SubPattern.__getitem__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
53,"isinstance",2,0.00,0.00,0.00,0.00,"builtins",
52,"sre_parse.SubPattern.__len__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
53,"len",1,0.00,0.00,0.00,0.00,"builtins",
51,"sre_parse._escape",1,0.00,0.00,0.00,0.00,"sre_parse.py",
52,"dict.get",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
52,"ord",1,0.00,0.00,0.00,0.00,"builtins",
52,"len",1,0.00,0.00,0.00,0.00,"builtins",
51,"sre_parse.Tokenizer.match",2,0.00,0.00,0.00,0.00,"sre_parse.py",
52,"sre_parse.__next",2,0.00,0.00,0.00,0.00,"sre_parse.py",
51,"sre_parse.SubPattern.append",2,0.00,0.00,0.00,0.00,"sre_parse.py",
52,"list.append",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
51,"sre_parse.SubPattern.__getitem__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
52,"isinstance",2,0.00,0.00,0.00,0.00,"builtins",
51,"sre_parse.SubPattern.__init__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
51,"len",1,0.00,0.00,0.00,0.00,"builtins",
52,"sre_parse.SubPattern.__len__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
53,"len",1,0.00,0.00,0.00,0.00,"builtins",
51,"sre_parse.Tokenizer.tell",1,0.00,0.00,0.00,0.00,"sre_parse.py",
52,"len",1,0.00,0.00,0.00,0.00,"builtins",
50,"sre_parse.Tokenizer.tell",1,0.00,0.00,0.00,0.00,"sre_parse.py",
51,"len",1,0.00,0.00,0.00,0.00,"builtins",
50,"sre_parse.Tokenizer.match",1,0.00,0.00,0.00,0.00,"sre_parse.py",
50,"list.append",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
50,"len",1,0.00,0.00,0.00,0.00,"builtins",
49,"sre_parse.Tokenizer.__init__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
50,"sre_parse.__next",1,0.00,0.00,0.00,0.00,"sre_parse.py",
50,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
49,"sre_parse.State.__init__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
49,"sre_parse.fix_flags",1,0.00,0.00,0.00,0.00,"sre_parse.py",
50,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
48,"sre_compile._code",1,0.00,0.00,0.06,0.00,"sre_compile.py",
49,"sre_compile._compile",1,0.00,0.00,0.05,0.00,"sre_compile.py",
50,"sre_compile._compile",4,0.00,0.00,0.01,0.00,"sre_compile.py",
51,"sre_compile._compile",4,0.00,0.00,0.01,0.00,"sre_compile.py",
52,"sre_compile._compile",2,0.00,0.00,0.02,0.00,"sre_compile.py",
53,"sre_compile._compile",2,0.00,0.00,0.01,0.00,"sre_compile.py",
54,"sre_compile._optimize_charset",2,0.00,0.00,0.01,0.00,"sre_compile.py",
55,"sre_compile._mk_bitmap",2,0.00,0.00,0.00,0.00,"sre_compile.py",
56,"sre_compile.<listcomp>",2,0.00,0.00,0.00,0.00,"sre_compile.py",
56,"bytearray.translate",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
56,"len",2,0.00,0.00,0.00,0.00,"builtins",
55,"bytearray.find",10,0.00,0.00,0.00,0.00,"Unidentifiable Method",
55,"len",8,0.00,0.00,0.00,0.00,"builtins",
55,"list.append",6,0.00,0.00,0.00,0.00,"Unidentifiable Method",
55,"any",2,0.00,0.00,0.00,0.00,"builtins",
55,"_sre.ascii_tolower",2,0.00,0.00,0.00,0.00,"_sre",
55,"_sre.ascii_iscased",2,0.00,0.00,0.00,0.00,"_sre",
54,"sre_compile._compile_charset",2,0.00,0.00,0.00,0.00,"sre_compile.py",
55,"list.extend",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
55,"list.append",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
54,"sre_parse.SubPattern.__getitem__",4,0.00,0.00,0.00,0.00,"sre_parse.py",
55,"isinstance",4,0.00,0.00,0.00,0.00,"builtins",
54,"list.append",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
54,"len",4,0.00,0.00,0.00,0.00,"builtins",
53,"sre_compile._optimize_charset",2,0.00,0.00,0.01,0.00,"sre_compile.py",
54,"bytearray.find",10,0.00,0.00,0.00,0.00,"Unidentifiable Method",
54,"_sre.ascii_tolower",2,0.00,0.00,0.00,0.00,"_sre",
54,"any",2,0.00,0.00,0.00,0.00,"builtins",
54,"_sre.ascii_iscased",2,0.00,0.00,0.00,0.00,"_sre",
54,"list.append",8,0.00,0.00,0.00,0.00,"Unidentifiable Method",
54,"len",4,0.00,0.00,0.00,0.00,"builtins",
53,"sre_compile._compile_charset",2,0.00,0.00,0.00,0.00,"sre_compile.py",
54,"list.append",12,0.00,0.00,0.00,0.00,"Unidentifiable Method",
53,"sre_compile._simple",2,0.00,0.00,0.00,0.00,"sre_compile.py",
54,"len",2,0.00,0.00,0.00,0.00,"builtins",
55,"sre_parse.SubPattern.__len__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
56,"len",2,0.00,0.00,0.00,0.00,"builtins",
54,"sre_parse.SubPattern.__getitem__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
55,"isinstance",2,0.00,0.00,0.00,0.00,"builtins",
53,"sre_parse.SubPattern.__getitem__",6,0.00,0.00,0.00,0.00,"sre_parse.py",
54,"isinstance",6,0.00,0.00,0.00,0.00,"builtins",
53,"list.append",14,0.00,0.00,0.00,0.00,"Unidentifiable Method",
53,"len",8,0.00,0.00,0.00,0.00,"builtins",
52,"sre_parse.SubPattern.__getitem__",7,0.00,0.00,0.00,0.00,"sre_parse.py",
53,"isinstance",7,0.00,0.00,0.00,0.00,"builtins",
52,"list.append",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
52,"sre_compile._combine_flags",2,0.00,0.00,0.00,0.00,"sre_compile.py",
52,"_sre.unicode_iscased",1,0.00,0.00,0.00,0.00,"_sre",
51,"list.append",20,0.00,0.00,0.00,0.00,"Unidentifiable Method",
51,"sre_parse.SubPattern.__getitem__",10,0.00,0.00,0.00,0.00,"sre_parse.py",
52,"isinstance",10,0.00,0.00,0.00,0.00,"builtins",
51,"sre_compile._combine_flags",4,0.00,0.00,0.00,0.00,"sre_compile.py",
51,"_sre.unicode_iscased",2,0.00,0.00,0.00,0.00,"_sre",
50,"list.append",20,0.00,0.00,0.00,0.00,"Unidentifiable Method",
50,"len",16,0.00,0.00,0.00,0.00,"builtins",
50,"_sre.unicode_iscased",1,0.00,0.00,0.00,0.00,"_sre",
49,"sre_compile._compile_info",1,0.00,0.00,0.01,0.00,"sre_compile.py",
50,"sre_parse.SubPattern.getwidth",1,0.00,0.00,0.01,0.00,"sre_parse.py",
51,"sre_parse.SubPattern.getwidth",4,0.00,0.00,0.00,0.00,"sre_parse.py",
52,"min",8,0.00,0.00,0.00,0.00,"builtins",
52,"sre_parse.SubPattern.getwidth",4,0.00,0.00,0.00,0.00,"sre_parse.py",
51,"min",6,0.00,0.00,0.00,0.00,"builtins",
51,"max",4,0.00,0.00,0.00,0.00,"builtins",
50,"sre_compile._get_literal_prefix",1,0.00,0.00,0.00,0.00,"sre_compile.py",
51,"_sre.unicode_iscased",1,0.00,0.00,0.00,0.00,"_sre",
51,"sre_compile._get_iscased",1,0.00,0.00,0.00,0.00,"sre_compile.py",
51,"list.append",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
50,"sre_compile._generate_overlap_table",1,0.00,0.00,0.00,0.00,"sre_compile.py",
51,"len",2,0.00,0.00,0.00,0.00,"builtins",
50,"list.append",7,0.00,0.00,0.00,0.00,"Unidentifiable Method",
50,"min",1,0.00,0.00,0.00,0.00,"builtins",
50,"list.extend",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
50,"len",4,0.00,0.00,0.00,0.00,"builtins",
49,"list.append",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
48,"_sre.compile",1,0.00,0.00,0.00,0.00,"_sre",
48,"sre_parse.groups",2,0.00,0.00,0.00,0.00,"sre_parse.py",
49,"len",2,0.00,0.00,0.00,0.00,"builtins",
48,"sre_compile.isstring",1,0.00,0.00,0.00,0.00,"sre_compile.py",
49,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
48,"dict.items",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
47,"enum.__and__",1,0.00,0.00,0.00,0.00,"enum.py",
48,"enum.__call__",2,0.00,0.00,0.00,0.00,"enum.py",
49,"enum.__new__",2,0.00,0.00,0.00,0.00,"enum.py",
48,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
47,"types.DynamicClassAttribute.__get__",1,0.00,0.00,0.00,0.00,"types.py",
48,"enum.value",1,0.00,0.00,0.00,0.00,"enum.py",
47,"sre_compile.isstring",1,0.00,0.00,0.00,0.00,"sre_compile.py",
48,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
47,"isinstance",2,0.00,0.00,0.00,0.00,"builtins",
47,"len",1,0.00,0.00,0.00,0.00,"builtins",
45,"enum.__or__",1,0.00,0.00,0.04,0.00,"enum.py",
46,"enum.__call__",2,0.00,0.00,0.02,0.00,"enum.py",
47,"enum.__new__",2,0.00,0.00,0.02,0.00,"enum.py",
48,"enum._missing_",1,0.00,0.00,0.03,0.00,"enum.py",
49,"enum._create_pseudo_member_",1,0.00,0.00,0.03,0.00,"enum.py",
50,"enum._decompose",1,0.00,0.00,0.03,0.02,"enum.py",
51,"list.sort",1,0.00,0.00,0.01,0.01,"Unidentifiable Method",
52,"enum.<lambda>",2,0.00,0.00,0.00,0.00,"enum.py",
51,"types.DynamicClassAttribute.__get__",10,0.00,0.00,0.00,0.00,"types.py",
52,"enum.value",10,0.00,0.00,0.00,0.00,"enum.py",
51,"enum.<genexpr>",10,0.00,0.00,0.00,0.00,"enum.py",
51,"enum.__iter__",1,0.00,0.00,0.00,0.00,"enum.py",
51,"list.append",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
51,"len",1,0.00,0.00,0.00,0.00,"builtins",
50,"dict.setdefault",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
50,"type.__new__",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
50,"dict.get",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
49,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
48,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
46,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
45,"re.escape",1,0.00,0.00,0.00,0.00,"re.py",
46,"str.translate",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
46,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
45,"type.__init_subclass__",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
44,"<frozen importlib._find_and_load",1,0.00,0.00,0.05,0.00,"(frozen importlib._bootstrap)",
45,"<frozen importlib._find_and_load_unlocked",1,0.00,0.00,0.04,0.00,"(frozen importlib._bootstrap)",
46,"<frozen importlib._load_unlocked",1,0.00,0.00,0.03,0.00,"(frozen importlib._bootstrap)",
47,"<frozen importlib.module_from_spec",1,0.00,0.00,0.03,0.00,"(frozen importlib._bootstrap)",
48,"<frozen importlib.create_module",1,0.00,0.00,0.03,0.00,"(frozen importlib._bootstrap)",
49,"<frozen importlib._call_with_frames_removed",1,0.00,0.00,0.03,0.00,"(frozen importlib._bootstrap)",
50,"_imp.create_builtin",1,0.00,0.00,0.03,0.03,"_imp",
48,"<frozen importlib._init_module_attrs",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
49,"getattr",4,0.00,0.00,0.00,0.00,"builtins",
49,"<frozen importlib.parent",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
50,"str.rpartition",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
49,"<frozen importlib.has_location",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
48,"hasattr",1,0.00,0.00,0.00,0.00,"builtins",
47,"<frozen importlib.exec_module",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
48,"<frozen importlib._call_with_frames_removed",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
49,"_imp.exec_builtin",1,0.00,0.00,0.00,0.00,"_imp",
47,"hasattr",1,0.00,0.00,0.00,0.00,"builtins",
47,"<frozen importlib._verbose_message",1,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
